ID,Symbol,Direction,SetupType,Leverage,Entry,SL,TP1,Exit,ExitReason,PnL$,PnL%,RR,SweepDist%,KillZone
995,DOGE-USDT,LONG,STANDARD,15,0.130030,0.129770,0.135320,0.129770,SL,-0.05,-0.03,-1.00,0.0000,NY
996,ADA-USDT,LONG,STANDARD,15,0.362412,0.361688,0.382000,0.361688,SL,-0.05,-0.03,-1.00,0.0000,NY
997,LINK-USDT,LONG,STANDARD,15,12.234222,12.209778,12.948000,12.353000,TIME,0.12,0.08,4.86,0.0000,NY
998,DOT-USDT,LONG,STANDARD,15,1.753752,1.750248,1.852000,1.760000,TIME,0.03,0.02,1.78,0.0000,NY
999,APT-USDT,LONG,STANDARD,15,1.568167,1.565033,1.666200,1.606300,TIME,0.34,0.23,12.17,0.0000,NY
1000,OP-USDT,LONG,STANDARD,15,0.265565,0.265035,0.279000,0.269900,TIME,0.22,0.15,8.17,0.0000,NY
1001,SUI-USDT,LONG,STANDARD,15,1.425224,1.422376,1.491200,1.440300,TIME,0.14,0.09,5.29,0.0000,NY
1002,BTC-USDT,LONG,STANDARD,15,86641.555000,86468.445000,88337.100000,86468.445000,SL,-0.05,-0.03,-1.00,0.0000,London
1003,SOL-USDT,LONG,STANDARD,15,120.646526,120.405474,125.599000,121.524000,TIME,0.09,0.06,3.64,0.0000,London
1004,XRP-USDT,LONG,STANDARD,15,1.837836,1.834164,1.904500,1.859400,TIME,0.16,0.10,5.87,0.0000,London
1005,ADA-USDT,LONG,STANDARD,15,0.354124,0.353416,0.368730,0.353416,SL,-0.05,-0.03,-1.00,0.0000,London
1006,LINK-USDT,LONG,STANDARD,15,12.075063,12.050937,12.510000,12.050937,SL,-0.05,-0.03,-1.00,0.0000,London
1007,DOT-USDT,LONG,STANDARD,15,1.717716,1.714284,1.787000,1.714284,SL,-0.05,-0.03,-1.00,0.0000,London
1008,NEAR-USDT,LONG,STANDARD,15,1.445744,1.442856,1.529900,1.442856,SL,-0.05,-0.03,-1.00,0.0000,London
1009,SUI-USDT,LONG,STANDARD,15,1.395294,1.392506,1.457100,1.392506,SL,-0.05,-0.03,-1.00,0.0000,London
1010,BTC-USDT,LONG,STANDARD,15,86641.555000,86468.445000,88337.100000,87576.400000,TIME,0.14,0.09,5.40,0.0000,NY
1011,ADA-USDT,LONG,STANDARD,15,0.354124,0.353416,0.367210,0.356200,TIME,0.07,0.04,2.93,0.0000,NY
1012,DOT-USDT,LONG,STANDARD,15,1.714713,1.711287,1.787000,1.732000,TIME,0.13,0.09,5.05,0.0000,NY
1013,NEAR-USDT,LONG,STANDARD,15,1.441640,1.438760,1.529900,1.459900,TIME,0.17,0.11,6.34,0.0000,NY
1014,OP-USDT,LONG,STANDARD,15,0.260961,0.260439,0.274600,0.263100,TIME,0.10,0.07,4.10,0.0000,NY
1015,SUI-USDT,LONG,STANDARD,15,1.395294,1.392506,1.457100,1.418800,TIME,0.23,0.15,8.43,0.0000,NY
1016,DOGE-USDT,SHORT,STANDARD,15,0.129241,0.129499,0.126440,0.126440,TP1,0.30,0.20,10.82,0.0000,London
1017,APT-USDT,SHORT,STANDARD,15,1.686012,1.689388,1.553000,1.636000,TIME,0.42,0.28,14.82,0.0000,London
1018,SOL-USDT,LONG,STANDARD,15,120.757637,120.516363,123.423000,123.423000,TP1,0.31,0.20,11.05,0.0000,NY
1019,XRP-USDT,LONG,STANDARD,15,1.850048,1.846352,1.880400,1.870400,TIME,0.14,0.09,5.51,0.0000,NY
1020,DOGE-USDT,LONG,STANDARD,15,0.125666,0.125414,0.129370,0.127130,TIME,0.15,0.10,5.83,0.0000,NY
1021,ADA-USDT,LONG,STANDARD,15,0.349769,0.349071,0.361100,0.358830,TIME,0.37,0.24,12.97,0.0000,NY
1022,DOT-USDT,LONG,STANDARD,15,1.703702,1.700298,1.752000,1.732000,TIME,0.23,0.15,8.31,0.0000,NY
1023,OP-USDT,LONG,STANDARD,15,0.258658,0.258142,0.267300,0.262900,TIME,0.22,0.14,8.21,0.0000,NY
1024,SUI-USDT,LONG,STANDARD,15,1.388787,1.386013,1.428100,1.411100,TIME,0.22,0.14,8.04,0.0000,NY
1025,AVAX-USDT,SHORT,STANDARD,15,12.600387,12.625613,12.018000,12.157000,TIME,0.51,0.33,17.58,0.0000,London
1026,DOT-USDT,SHORT,STANDARD,15,1.751247,1.754753,1.651000,1.690000,TIME,0.50,0.32,17.47,0.0000,London
1027,APT-USDT,SHORT,STANDARD,15,1.716282,1.719718,1.588300,1.663000,TIME,0.44,0.28,15.51,0.0000,London
1028,ARB-USDT,SHORT,STANDARD,15,0.193506,0.193894,0.182700,0.187100,TIME,0.48,0.30,16.54,0.0000,London
1029,XRP-USDT,SHORT,STANDARD,15,1.886112,1.889888,1.823400,1.847200,TIME,0.29,0.18,10.31,0.0000,NY
1030,PAXG-USDT,SHORT,STANDARD,15,4542.283170,4551.376830,4493.790000,4551.376830,SL,-0.05,-0.03,-1.00,0.0000,NY
1031,DOT-USDT,SHORT,STANDARD,15,1.771227,1.774773,1.682000,1.774773,SL,-0.05,-0.03,-1.00,0.0000,London
1032,APT-USDT,SHORT,STANDARD,15,1.714484,1.717916,1.642700,1.717916,SL,-0.05,-0.03,-1.00,0.0000,London
1033,ARB-USDT,SHORT,STANDARD,15,0.194206,0.194594,0.186200,0.192800,TIME,0.09,0.06,3.62,0.0000,London
1034,OP-USDT,SHORT,STANDARD,15,0.272627,0.273173,0.258900,0.273173,SL,-0.05,-0.03,-1.00,0.0000,London
1035,SUI-USDT,SHORT,STANDARD,15,1.412686,1.415514,1.369300,1.415514,SL,-0.05,-0.03,-1.00,0.0000,London
1036,PAXG-USDT,LONG,STANDARD,15,4527.623100,4518.576900,4572.080000,4563.290000,TIME,0.10,0.06,3.94,0.0000,London
1037,ETH-USDT,SHORT,TRAP_LIQ_SWEEP,100,2981.405610,2987.374390,2893.090000,2931.280000,TIME,1.54,0.98,8.40,0.0647,NY
1038,PAXG-USDT,SHORT,STANDARD,15,4567.507920,4576.652080,4524.470000,4570.720000,TIME,-0.03,-0.02,0.35,0.0000,NY
1039,BTC-USDT,LONG,STANDARD,15,87358.971700,87184.428300,87953.000000,87953.000000,TP1,0.08,0.05,3.40,0.0000,London
1040,ETH-USDT,LONG,STANDARD,15,2919.056140,2913.223860,2959.710000,2953.850000,TIME,0.16,0.10,5.97,0.0000,London
1041,PAXG-USDT,LONG,STANDARD,15,4559.585030,4550.474970,4572.500000,4556.180000,TIME,-0.03,-0.02,0.37,0.0000,London
1042,BTC-USDT,LONG,STANDARD,15,87358.971700,87184.428300,87985.500000,87477.100000,TIME,-0.00,-0.00,0.68,0.0000,NY
1043,ETH-USDT,LONG,STANDARD,15,2919.056140,2913.223860,2959.710000,2931.120000,TIME,0.04,0.03,2.07,0.0000,NY
1044,LINK-USDT,SHORT,STANDARD,15,12.537450,12.562550,12.228000,12.335000,TIME,0.22,0.14,8.07,0.0000,NY
1045,NEAR-USDT,SHORT,STANDARD,15,1.612586,1.615814,1.525100,1.557900,TIME,0.49,0.30,16.94,0.0000,NY
1046,APT-USDT,SHORT,STANDARD,15,1.757741,1.761259,1.709400,1.709400,TP1,0.39,0.24,13.74,0.0000,NY
1047,ARB-USDT,SHORT,STANDARD,15,0.198901,0.199299,0.191500,0.193000,TIME,0.42,0.26,14.82,0.0000,NY
1048,PAXG-USDT,LONG,STANDARD,15,4561.687130,4552.572870,4572.500000,4557.560000,TIME,-0.03,-0.02,0.45,0.0000,NY
1049,BTC-USDT,SHORT,STANDARD,15,90272.137500,90452.862500,87384.000000,87384.000000,TP1,0.46,0.28,15.98,0.0000,London
1050,ETH-USDT,SHORT,STANDARD,15,3051.945000,3058.055000,2922.650000,2922.650000,TP1,0.61,0.38,21.16,0.0000,London
1051,XRP-USDT,SHORT,STANDARD,15,1.914983,1.918817,1.852400,1.871200,TIME,0.32,0.20,11.42,0.0000,London
1052,ADA-USDT,SHORT,STANDARD,15,0.383996,0.384764,0.361120,0.366480,TIME,0.66,0.41,22.78,0.0000,London
1053,AVAX-USDT,SHORT,STANDARD,15,13.178808,13.205192,12.521000,12.653000,TIME,0.58,0.35,19.93,0.0000,London
1054,LINK-USDT,SHORT,STANDARD,15,13.001985,13.028015,12.311000,12.311000,TP1,0.78,0.47,26.55,0.0000,London
1055,DOT-USDT,SHORT,STANDARD,15,1.903095,1.906905,1.826000,1.826000,TP1,0.59,0.36,20.23,0.0000,London
1056,NEAR-USDT,SHORT,STANDARD,15,1.612586,1.615814,1.552400,1.552400,TP1,0.54,0.33,18.64,0.0000,London
1057,APT-USDT,SHORT,STANDARD,15,1.802696,1.806304,1.694400,1.694400,TP1,0.88,0.53,30.01,0.0000,London
1058,ARB-USDT,SHORT,STANDARD,15,0.199201,0.199599,0.192100,0.192100,TP1,0.51,0.31,17.80,0.0000,London
1059,OP-USDT,SHORT,STANDARD,15,0.283316,0.283884,0.269300,0.269300,TP1,0.72,0.43,24.71,0.0000,London
1060,SUI-USDT,SHORT,STANDARD,15,1.511987,1.515013,1.426700,1.451700,TIME,0.58,0.34,19.92,0.0000,London
1061,BTC-USDT,LONG,STANDARD,15,86846.559800,86673.040200,89815.700000,88306.800000,TIME,0.23,0.14,8.42,0.0000,London
1062,AVAX-USDT,LONG,STANDARD,15,12.332320,12.307680,13.055000,12.499000,TIME,0.18,0.11,6.76,0.0000,London
1063,LINK-USDT,LONG,STANDARD,15,12.249237,12.224763,12.837000,12.458000,TIME,0.23,0.14,8.53,0.0000,London
1064,DOT-USDT,LONG,STANDARD,15,1.791790,1.788210,1.894000,1.815000,TIME,0.17,0.10,6.48,0.0000,London
1065,NEAR-USDT,LONG,STANDARD,15,1.511610,1.508590,1.587600,1.535200,TIME,0.21,0.13,7.81,0.0000,London
1066,APT-USDT,LONG,STANDARD,15,1.668867,1.665533,1.781000,1.713600,TIME,0.38,0.22,13.42,0.0000,London
1067,ARB-USDT,LONG,STANDARD,15,0.188488,0.188112,0.196800,0.192200,TIME,0.27,0.16,9.86,0.0000,London
1068,OP-USDT,LONG,STANDARD,15,0.266166,0.265634,0.282400,0.271800,TIME,0.30,0.17,10.59,0.0000,London
1069,SUI-USDT,LONG,STANDARD,15,1.418617,1.415783,1.499500,1.432300,TIME,0.12,0.07,4.83,0.0000,London
1070,BTC-USDT,SHORT,STANDARD,15,88097.913900,88274.286100,86759.800000,88274.286100,SL,-0.05,-0.03,-1.00,0.0000,NY
1071,SOL-USDT,SHORT,STANDARD,15,125.213661,125.464339,122.260000,124.537000,TIME,0.06,0.04,2.70,0.0000,NY
1072,LINK-USDT,SHORT,STANDARD,15,12.531456,12.556544,12.237000,12.388000,TIME,0.15,0.09,5.72,0.0000,NY
1073,OP-USDT,LONG,STANDARD,15,0.268068,0.267532,0.276100,0.269500,TIME,0.06,0.03,2.67,0.0000,London
1074,PAXG-USDT,LONG,STANDARD,15,4297.293000,4288.707000,4421.990000,4346.840000,TIME,0.15,0.09,5.77,0.0000,London
1075,DOGE-USDT,LONG,STANDARD,15,0.122643,0.122397,0.125220,0.122397,SL,-0.05,-0.03,-1.00,0.0000,NY
1076,ADA-USDT,LONG,STANDARD,15,0.349019,0.348321,0.356620,0.348321,SL,-0.05,-0.03,-1.00,0.0000,NY
1077,AVAX-USDT,LONG,STANDARD,15,12.446434,12.421566,12.710000,12.421566,SL,-0.05,-0.03,-1.00,0.0000,NY
1078,LINK-USDT,LONG,STANDARD,15,12.337325,12.312675,12.592000,12.312675,SL,-0.05,-0.03,-1.00,0.0000,NY
1079,DOT-USDT,LONG,STANDARD,15,1.797796,1.794204,1.847000,1.794204,SL,-0.05,-0.03,-1.00,0.0000,NY
1080,NEAR-USDT,LONG,STANDARD,15,1.498297,1.495303,1.557500,1.495303,SL,-0.05,-0.03,-1.00,0.0000,NY
1081,APT-USDT,LONG,STANDARD,15,1.684583,1.681217,1.754200,1.681217,SL,-0.05,-0.03,-1.00,0.0000,NY
1082,ARB-USDT,LONG,STANDARD,15,0.189790,0.189410,0.194900,0.189410,SL,-0.05,-0.03,-1.00,0.0000,NY
1083,OP-USDT,LONG,STANDARD,15,0.267467,0.266933,0.276100,0.266933,SL,-0.05,-0.03,-1.00,0.0000,NY
1084,AVAX-USDT,LONG,STANDARD,15,12.211199,12.186801,12.669000,12.422000,TIME,0.24,0.14,8.64,0.0000,London
1085,PAXG-USDT,LONG,STANDARD,15,4323.278960,4314.641040,4365.450000,4341.840000,TIME,0.04,0.03,2.15,0.0000,London
1086,PAXG-USDT,SHORT,STANDARD,15,4361.084550,4369.815450,4318.960000,4338.540000,TIME,0.06,0.03,2.58,0.0000,NY
1087,ADA-USDT,SHORT,STANDARD,15,0.363476,0.364204,0.335670,0.364204,SL,-0.05,-0.03,-1.00,0.0000,London
1088,LINK-USDT,SHORT,STANDARD,15,12.969018,12.994982,12.172000,12.994982,SL,-0.05,-0.03,-1.00,0.0000,London
1089,NEAR-USDT,SHORT,STANDARD,15,1.659239,1.662561,1.504100,1.627600,TIME,0.27,0.16,9.52,0.0000,London
1090,APT-USDT,SHORT,STANDARD,15,1.882715,1.886485,1.664900,1.825800,TIME,0.43,0.25,15.10,0.0000,London
1091,ARB-USDT,SHORT,STANDARD,15,0.203596,0.204004,0.185800,0.204004,SL,-0.05,-0.03,-1.00,0.0000,London
1092,OP-USDT,SHORT,STANDARD,15,0.301198,0.301801,0.269000,0.301801,SL,-0.05,-0.03,-1.00,0.0000,London
1093,PAXG-USDT,SHORT,STANDARD,15,4386.549060,4395.330940,4332.890000,4357.120000,TIME,0.08,0.05,3.35,0.0000,London
1094,BTC-USDT,SHORT,STANDARD,15,89818.991100,89998.808900,87751.600000,89998.808900,SL,-0.05,-0.03,-1.00,0.0000,NY
1095,ETH-USDT,SHORT,STANDARD,15,3064.902030,3071.037970,2976.300000,3071.037970,SL,-0.05,-0.03,-1.00,0.0000,NY
1096,SOL-USDT,SHORT,STANDARD,15,129.801069,130.060931,124.207000,130.060931,SL,-0.05,-0.03,-1.00,0.0000,NY
1097,XRP-USDT,SHORT,STANDARD,15,1.906192,1.910008,1.850400,1.910008,SL,-0.05,-0.03,-1.00,0.0000,NY
1098,DOGE-USDT,SHORT,STANDARD,15,0.134465,0.134735,0.120220,0.134735,SL,-0.05,-0.03,-1.00,0.0000,NY
1099,ADA-USDT,SHORT,STANDARD,15,0.367123,0.367857,0.339210,0.367857,SL,-0.05,-0.03,-1.00,0.0000,NY
1100,LINK-USDT,SHORT,STANDARD,15,13.135851,13.162149,12.236000,13.162149,SL,-0.05,-0.03,-1.00,0.0000,NY
1101,NEAR-USDT,SHORT,STANDARD,15,1.667031,1.670369,1.521500,1.670369,SL,-0.05,-0.03,-1.00,0.0000,NY
1102,APT-USDT,SHORT,STANDARD,15,1.882715,1.886485,1.698500,1.886485,SL,-0.05,-0.03,-1.00,0.0000,NY
1103,ARB-USDT,SHORT,STANDARD,15,0.204895,0.205305,0.188000,0.205305,SL,-0.05,-0.03,-1.00,0.0000,NY
1104,OP-USDT,SHORT,STANDARD,15,0.301198,0.301801,0.272200,0.301801,SL,-0.05,-0.03,-1.00,0.0000,NY
1105,SUI-USDT,SHORT,STANDARD,15,1.526672,1.529728,1.404800,1.529728,SL,-0.05,-0.03,-1.00,0.0000,NY
1106,PAXG-USDT,SHORT,STANDARD,15,4408.636950,4417.463050,4332.890000,4332.890000,TP1,0.24,0.14,8.58,0.0000,NY
1107,SOL-USDT,SHORT,STANDARD,15,133.048818,133.315182,126.783000,131.546000,TIME,0.15,0.09,5.64,0.0000,London
1108,XRP-USDT,SHORT,STANDARD,15,2.052845,2.056955,1.869900,2.006100,TIME,0.32,0.19,11.37,0.0000,London
1109,DOGE-USDT,SHORT,STANDARD,15,0.144655,0.144945,0.127630,0.142430,TIME,0.21,0.12,7.68,0.0000,London
1110,ADA-USDT,SHORT,STANDARD,15,0.398621,0.399419,0.355040,0.386380,TIME,0.44,0.26,15.34,0.0000,London
1111,AVAX-USDT,SHORT,STANDARD,15,14.260725,14.289275,13.084000,13.919000,TIME,0.34,0.20,11.97,0.0000,London
1112,NEAR-USDT,SHORT,STANDARD,15,1.715683,1.719117,1.613900,1.687500,TIME,0.23,0.13,8.21,0.0000,London
1113,APT-USDT,SHORT,STANDARD,15,1.930568,1.934432,1.808000,1.882200,TIME,0.35,0.21,12.51,0.0000,London
1114,ARB-USDT,SHORT,STANDARD,15,0.211089,0.211511,0.199400,0.206700,TIME,0.29,0.17,10.38,0.0000,London
1115,OP-USDT,SHORT,STANDARD,15,0.309190,0.309809,0.293900,0.306500,TIME,0.11,0.06,4.35,0.0000,London
1116,SUI-USDT,SHORT,STANDARD,15,1.689709,1.693091,1.485300,1.657500,TIME,0.26,0.15,9.52,0.0000,London
1117,PAXG-USDT,LONG,STANDARD,15,4330.115790,4321.464210,4413.050000,4358.690000,TIME,0.08,0.04,3.30,0.0000,London
1118,BTC-USDT,SHORT,STANDARD,15,91684.823400,91868.376600,89262.000000,91268.100000,TIME,0.05,0.03,2.27,0.0000,London
1119,ETH-USDT,SHORT,STANDARD,15,3162.614220,3168.945780,3074.220000,3137.760000,TIME,0.10,0.06,3.93,0.0000,London
1120,SOL-USDT,SHORT,STANDARD,15,134.779086,135.048914,129.524000,135.048914,SL,-0.05,-0.03,-1.00,0.0000,London
1121,DOGE-USDT,SHORT,STANDARD,15,0.153846,0.154154,0.139100,0.151360,TIME,0.22,0.13,8.07,0.0000,London
1122,ADA-USDT,SHORT,STANDARD,15,0.401278,0.402082,0.382570,0.398560,TIME,0.08,0.05,3.38,0.0000,London
1123,LINK-USDT,SHORT,STANDARD,15,13.440546,13.467454,12.962000,13.467454,SL,-0.05,-0.03,-1.00,0.0000,London
1124,DOT-USDT,SHORT,STANDARD,15,2.154843,2.159157,2.105000,2.159157,SL,-0.05,-0.03,-1.00,0.0000,London
1125,APT-USDT,SHORT,STANDARD,15,1.924773,1.928627,1.846500,1.918700,TIME,0.03,0.02,1.58,0.0000,London
1126,ARB-USDT,SHORT,STANDARD,15,0.212587,0.213013,0.203800,0.213013,SL,-0.05,-0.03,-1.00,0.0000,London
1127,OP-USDT,SHORT,STANDARD,15,0.316184,0.316816,0.300300,0.316816,SL,-0.05,-0.03,-1.00,0.0000,London
1128,SUI-USDT,SHORT,STANDARD,15,1.711986,1.715414,1.613100,1.700000,TIME,0.08,0.05,3.50,0.0000,London
1129,PAXG-USDT,LONG,STANDARD,15,4344.780440,4336.099560,4374.340000,4352.150000,TIME,0.00,0.00,0.85,0.0000,London
1130,BTC-USDT,SHORT,STANDARD,15,91684.823400,91868.376600,89610.600000,91217.200000,TIME,0.06,0.03,2.55,0.0000,NY
1131,SOL-USDT,SHORT,STANDARD,15,134.779086,135.048914,130.424000,133.885000,TIME,0.08,0.05,3.31,0.0000,NY
1132,ADA-USDT,SHORT,STANDARD,15,0.404765,0.405575,0.383430,0.401200,TIME,0.11,0.06,4.40,0.0000,NY
1133,NEAR-USDT,SHORT,STANDARD,15,1.728570,1.732030,1.670700,1.725800,TIME,0.00,0.00,0.80,0.0000,NY
1134,SUI-USDT,SHORT,STANDARD,15,1.715483,1.718917,1.625700,1.712000,TIME,0.01,0.01,1.01,0.0000,NY
1135,PAXG-USDT,SHORT,STANDARD,15,4367.388240,4376.131760,4346.000000,4366.130000,TIME,-0.02,-0.01,0.14,0.0000,NY
1136,ADA-USDT,LONG,STANDARD,15,0.393193,0.392407,0.407590,0.407590,TP1,0.53,0.30,18.33,0.0000,London
1137,DOT-USDT,LONG,STANDARD,15,2.109107,2.104893,2.179000,2.152000,TIME,0.28,0.16,10.18,0.0000,London
1138,NEAR-USDT,SHORT,STANDARD,15,1.797501,1.801099,1.695800,1.733800,TIME,0.51,0.29,17.70,0.0000,London
1139,OP-USDT,LONG,STANDARD,15,0.311912,0.311288,0.325000,0.317400,TIME,0.24,0.14,8.81,0.0000,London
1140,SUI-USDT,LONG,STANDARD,15,1.661460,1.658140,1.751500,1.682800,TIME,0.17,0.10,6.43,0.0000,London
1141,DOGE-USDT,LONG,STANDARD,15,0.145826,0.145534,0.154140,0.152550,TIME,0.67,0.38,23.08,0.0000,NY
1142,ADA-USDT,LONG,STANDARD,15,0.394094,0.393306,0.407590,0.407590,TP1,0.49,0.28,17.14,0.0000,NY
1143,DOT-USDT,LONG,STANDARD,15,2.097095,2.092905,2.179000,2.179000,TP1,0.56,0.32,19.55,0.0000,NY
1144,NEAR-USDT,LONG,STANDARD,15,1.706004,1.702596,1.799300,1.779600,TIME,0.63,0.35,21.59,0.0000,NY
1145,APT-USDT,LONG,STANDARD,15,1.898296,1.894504,1.977700,1.977700,TP1,0.61,0.34,20.94,0.0000,NY
1146,ARB-USDT,LONG,STANDARD,15,0.211211,0.210789,0.219700,0.219700,TP1,0.58,0.32,20.12,0.0000,NY
1147,OP-USDT,LONG,STANDARD,15,0.312312,0.311688,0.325000,0.325000,TP1,0.59,0.33,20.33,0.0000,NY
1148,PAXG-USDT,SHORT,STANDARD,15,4444.221330,4453.118670,4347.750000,4451.330000,TIME,-0.04,-0.02,0.80,0.0000,NY
1149,SOL-USDT,SHORT,STANDARD,15,139.860000,140.140000,133.108000,140.140000,SL,-0.05,-0.03,-1.00,0.0000,London
1150,XRP-USDT,SHORT,STANDARD,15,2.413184,2.418016,2.111200,2.380500,TIME,0.18,0.10,6.77,0.0000,London
1151,BTC-USDT,LONG,STANDARD,15,91315.023800,91132.576200,94400.000000,91132.576200,SL,-0.05,-0.03,-1.00,0.0000,NY
1152,ETH-USDT,LONG,STANDARD,15,3184.921740,3178.558260,3307.380000,3178.558260,SL,-0.05,-0.03,-1.00,0.0000,NY
1153,SOL-USDT,LONG,STANDARD,15,136.246110,135.973890,143.399000,135.973890,SL,-0.05,-0.03,-1.00,0.0000,NY
1154,PAXG-USDT,LONG,STANDARD,15,4434.930500,4426.069500,4481.280000,4456.250000,TIME,0.05,0.03,2.41,0.0000,London
1155,XRP-USDT,LONG,STANDARD,15,2.072971,2.068829,2.160600,2.091000,TIME,0.11,0.06,4.35,0.0000,London
1156,AVAX-USDT,LONG,STANDARD,15,13.615602,13.588398,14.219000,13.809000,TIME,0.19,0.11,7.11,0.0000,London
1157,LINK-USDT,LONG,STANDARD,15,13.038025,13.011975,13.439000,13.159000,TIME,0.12,0.07,4.64,0.0000,London
1158,ARB-USDT,LONG,STANDARD,15,0.204404,0.203996,0.213600,0.210600,TIME,0.43,0.24,15.17,0.0000,London
1159,BTC-USDT,SHORT,TRAP_LIQ_SWEEP,100,91896.811200,92080.788800,89800.000000,90619.300000,TIME,1.25,0.69,6.94,0.0655,NY
1160,SUI-USDT,SHORT,STANDARD,15,1.850747,1.854453,1.778700,1.804900,TIME,0.35,0.19,12.37,0.0000,NY
1161,BTC-USDT,SHORT,TRAP_LIQ_SWEEP,100,90741.667500,90923.332500,90351.800000,90923.332500,SL,-0.34,-0.19,-1.00,0.0413,London
1162,ETH-USDT,SHORT,STANDARD,15,3098.898000,3105.102000,3077.200000,3105.102000,SL,-0.05,-0.03,-1.00,0.0000,London
1163,SOL-USDT,SHORT,STANDARD,15,136.832031,137.105969,135.342000,137.105969,SL,-0.05,-0.03,-1.00,0.0000,London
1164,DOGE-USDT,LONG,STANDARD,15,0.138659,0.138381,0.140520,0.140520,TP1,0.18,0.10,6.72,0.0000,London
1165,ADA-USDT,SHORT,STANDARD,15,0.391908,0.392692,0.385260,0.392692,SL,-0.05,-0.03,-1.00,0.0000,London
1166,AVAX-USDT,LONG,STANDARD,15,13.683670,13.656330,13.937000,13.937000,TP1,0.26,0.14,9.27,0.0000,London
1167,LINK-USDT,SHORT,STANDARD,15,13.263723,13.290277,13.079000,13.220000,TIME,0.03,0.02,1.65,0.0000,London
1168,APT-USDT,LONG,STANDARD,15,1.800999,1.797401,1.838600,1.805400,TIME,0.02,0.01,1.22,0.0000,London
1169,ARB-USDT,LONG,STANDARD,15,0.206206,0.205794,0.213100,0.208000,TIME,0.11,0.06,4.35,0.0000,London
1170,PAXG-USDT,LONG,STANDARD,15,4511.406900,4502.393100,4524.490000,4512.540000,TIME,-0.02,-0.01,0.13,0.0000,London
1171,BTC-USDT,LONG,STANDARD,15,90442.151800,90261.448200,90832.500000,90832.500000,TP1,0.04,0.02,2.16,0.0000,NY
1172,ETH-USDT,SHORT,STANDARD,15,3105.251640,3111.468360,3077.200000,3111.468360,SL,-0.05,-0.03,-1.00,0.0000,NY
1173,SOL-USDT,SHORT,STANDARD,15,136.832031,137.105969,135.342000,137.105969,SL,-0.05,-0.03,-1.00,0.0000,NY
1174,XRP-USDT,LONG,STANDARD,15,2.084883,2.080717,2.109000,2.080717,SL,-0.05,-0.03,-1.00,0.0000,NY
1175,DOGE-USDT,SHORT,STANDARD,15,0.140260,0.140540,0.138520,0.138520,TP1,0.17,0.09,6.20,0.0000,NY
1176,LINK-USDT,SHORT,STANDARD,15,13.263723,13.290277,13.079000,13.290277,SL,-0.05,-0.03,-1.00,0.0000,NY
1177,PAXG-USDT,SHORT,STANDARD,15,4519.965510,4529.014490,4506.900000,4511.010000,TIME,0.01,0.00,0.99,0.0000,NY
1178,BTC-USDT,SHORT,STANDARD,15,92404.403100,92589.396900,90179.200000,90179.200000,TP1,0.34,0.19,12.03,0.0000,London
1179,ETH-USDT,SHORT,STANDARD,15,3167.489340,3173.830660,3091.080000,3091.080000,TP1,0.34,0.19,12.05,0.0000,London
1180,LINK-USDT,SHORT,STANDARD,15,13.502484,13.529516,13.039000,13.039000,TP1,0.49,0.27,17.15,0.0000,London
1181,ARB-USDT,SHORT,STANDARD,15,0.210989,0.211411,0.200600,0.200600,TP1,0.72,0.39,24.59,0.0000,London
1182,SUI-USDT,SHORT,STANDARD,15,1.849449,1.853151,1.762400,1.762400,TP1,0.69,0.37,23.51,0.0000,London
1183,PAXG-USDT,SHORT,STANDARD,15,4594.540860,4603.739140,4503.400000,4603.739140,SL,-0.05,-0.03,-1.00,0.0000,London
1184,BTC-USDT,LONG,STANDARD,15,90269.379200,90089.020800,92496.900000,91829.000000,TIME,0.24,0.13,8.65,0.0000,NY
1185,ETH-USDT,LONG,STANDARD,15,3094.171080,3087.988920,3170.660000,3119.580000,TIME,0.10,0.06,4.11,0.0000,NY
1186,XRP-USDT,LONG,STANDARD,15,2.035734,2.031666,2.109000,2.071100,TIME,0.24,0.13,8.70,0.0000,NY
1187,DOGE-USDT,LONG,STANDARD,15,0.135736,0.135464,0.142300,0.138520,TIME,0.29,0.15,10.27,0.0000,NY
1188,ADA-USDT,LONG,STANDARD,15,0.384124,0.383356,0.403480,0.393380,TIME,0.34,0.18,12.06,0.0000,NY
1189,NEAR-USDT,LONG,STANDARD,15,1.665364,1.662036,1.768400,1.702000,TIME,0.31,0.17,11.01,0.0000,NY
1190,ARB-USDT,LONG,STANDARD,15,0.200801,0.200399,0.211200,0.203300,TIME,0.17,0.09,6.23,0.0000,NY
1191,SUI-USDT,LONG,STANDARD,15,1.764162,1.760638,1.851300,1.801300,TIME,0.29,0.16,10.54,0.0000,NY
1192,PAXG-USDT,SHORT,STANDARD,15,4599.016380,4608.223620,4503.400000,4608.223620,SL,-0.05,-0.03,-1.00,0.0000,NY
1193,SOL-USDT,LONG,STANDARD,15,137.902765,137.627235,144.163000,142.036000,TIME,0.43,0.23,15.00,0.0000,London
1194,PAXG-USDT,SHORT,STANDARD,15,4631.134230,4640.405770,4581.640000,4640.405770,SL,-0.05,-0.03,-1.00,0.0000,London
1195,BTC-USDT,SHORT,STANDARD,15,92557.350000,92742.650000,90075.100000,92742.650000,SL,-0.05,-0.03,-1.00,0.0000,NY
1196,ETH-USDT,SHORT,STANDARD,15,3144.602250,3150.897750,3064.050000,3150.897750,SL,-0.05,-0.03,-1.00,0.0000,NY
